Journal Id,Year,Number of Papers published
1545,2015,47
1545,2017,29
1545,2006,17
1545,2009,34
1545,2016,33
1545,2014,34
1545,2018,44
1545,2011,29
1546,2012,90
1546,2013,104
1546,2006,83
1546,1999,71
1546,2009,113
1546,2014,90
1546,1995,91
1546,2005,101
1546,2010,82
1546,2000,123
1546,2002,79
1546,2015,117
1546,2017,99
1546,2011,109
1546,1994,82
1546,2018,146
1546,2019,50
1546,2001,81
1546,2016,106
1546,1997,77
1546,2008,93
1546,1996,76
1546,1998,149
1546,1993,83
1546,2007,105
1546,2003,96
1546,2004,112
1546,1969,1
1546,1977,1
1547,2017,70
1547,2016,21
1547,2019,72
1547,2018,86
1547,2014,26
1547,2013,25
1547,2011,4
1547,2012,12
1547,2009,4
1547,2015,13
1547,2008,1
1547,2010,13
1548,2019,99
1548,2018,89
1548,2016,82
1548,2015,74
1548,2017,81
1549,2007,45
1549,2009,59
1548,2013,70
1549,2008,42
1548,2014,82
1549,2010,56
1549,2011,51
1548,2012,51
1549,2012,10
1550,1998,55
1550,2010,97
1550,2009,115
1550,2018,319
1550,2008,135
1550,2006,73
1550,2016,133
1550,2007,104
1550,1995,48
1550,2014,139
1550,2012,93
1550,2004,79
1550,2005,73
1550,2011,95
1550,2019,154
1550,2017,143
1550,1994,31
1550,2000,72
1550,1996,46
1550,2015,182
1550,1997,54
1550,2001,78
1550,2003,82
1550,1993,25
1550,2013,92
1550,2002,73
1550,1999,77
1551,2011,58
1551,2012,70
1551,2006,39
1551,2005,50
1551,2017,95
1551,2000,34
1551,1994,40
1551,2009,74
1551,1992,31
1551,2018,66
1551,2019,25
1551,1999,40
1551,2015,58
1551,2004,44
1551,2007,53
1551,1997,32
1551,2003,49
1551,2010,56
1551,1990,11
1551,2008,52
1551,2013,61
1551,1993,34
1551,2014,53
1551,2016,76
1551,1995,30
1551,1998,38
1551,1991,23
1551,1996,34
1551,2001,49
1551,2002,43
1552,2011,29
1552,2009,34
1552,2007,31
1552,2010,25
1552,2005,28
1552,2013,31
1552,2017,24
1552,2016,24
1552,2014,24
1552,2015,19
1552,2012,32
1552,2018,23
1552,2008,33
1552,2019,11
1552,2004,10
1552,2006,31
1553,2015,7
1553,2017,26
1553,2012,14
1553,2013,18
1553,2011,18
1553,2009,6
1553,2010,5
1553,2016,2
1553,2014,15
1554,2001,16
1554,2008,16
1554,2010,12
1554,2000,12
1554,2004,19
1554,2011,15
1554,1997,14
1554,2017,13
1554,1993,9
1554,2013,14
1554,1992,12
1554,2014,15
1554,2015,13
1554,1991,11
1554,2012,18
1554,1995,19
1554,1999,10
1554,2009,14
1554,2019,18
1554,2003,12
1554,2007,17
1554,2005,16
1554,2002,14
1554,2018,13
1554,1994,5
1554,2006,18
1554,2016,17
1554,1996,10
1554,1998,13
1555,2017,698
1555,2015,686
1555,2008,194
1555,2016,864
1555,2005,58
1555,2019,405
1555,2007,183
1555,2018,450
1555,2004,46
1555,2014,631
1555,2009,156
1555,2013,335
1555,2002,51
1555,2012,264
1555,2011,273
1555,2010,212
1555,2003,51
1555,2001,40
1555,2006,72
1556,2018,18
1556,2016,16
1556,2010,15
1556,2015,16
1556,2014,16
1556,2011,18
1556,2009,16
1556,2013,14
1556,2017,16
1556,2012,14
1556,2019,10
1557,2009,11
1557,2010,61
1557,2004,10
1557,2006,18
1557,2014,20
1557,2005,5
1557,2002,4
1557,2013,6
1557,2011,5
1557,2003,4
1557,2012,4
1558,1998,48
1559,1984,29
1558,1994,49
1558,1993,33
1559,1982,29
1560,1986,43
1561,2018,29
1559,1969,22
1561,2012,41
1560,1989,45
1559,1981,29
1559,1983,55
1559,1962,27
1559,1963,24
1560,1990,55
1558,1997,49
1559,1961,26
1561,2017,40
1561,2014,49
1559,1980,30
1561,2008,68
1560,1987,47
1559,1966,23
1559,1968,24
1558,2000,45
1558,1996,51
1560,1988,41
1558,2002,51
1561,2016,42
1559,1959,20
1561,2005,57
1561,2009,54
1561,2011,47
1559,1967,24
1559,1976,33
1559,1974,21
1561,2003,57
1561,2004,59
1559,1964,27
1561,2007,57
1561,2013,40
1559,1965,26
1559,1985,33
1558,1995,45
1558,1999,49
1561,2015,52
1560,1991,44
1560,1992,42
1559,1972,30
1561,2010,58
1561,2006,54
1558,2001,56
1559,1960,21
1559,1977,39
1559,1973,23
1559,1971,23
1559,1975,33
1559,1978,33
1559,1979,29
1559,1970,23
1561,2019,7
1562,1973,28
1562,1974,2
1562,1976,1
1563,2013,79
1563,2007,151
1563,2004,19
1563,2005,26
1563,2009,68
1563,2002,19
1563,2011,32
1563,2012,17
1563,2014,33
1563,2010,29
1563,2008,23
1563,2006,21
1563,2003,20
1238,1996,13
1238,2004,27
1238,2011,36
1238,2009,29
1238,2016,22
1238,2012,23
1238,2010,40
1238,2015,26
1238,2006,23
1238,1998,10
1238,2002,15
1238,2007,23
1238,2014,25
1238,2008,28
1238,2000,12
1238,2019,16
1238,2005,29
1238,2018,26
1238,1995,14
1238,2013,28
1238,1992,14
1238,1999,10
1238,2003,20
1238,2017,20
1238,1997,16
1238,2001,11
1564,2005,15
1564,2009,13
1564,2017,21
1564,2014,14
1564,2007,22
1564,1993,13
1564,1999,24
1564,2008,18
1564,2003,17
1564,1996,9
1564,2001,18
1564,1992,11
1564,2006,16
1564,1995,14
1564,1997,14
1564,1998,11
1564,2010,18
1564,2002,14
1564,2013,17
1564,2012,14
1564,2000,22
1564,2018,14
1564,2016,14
1564,2011,13
1564,2004,19
1564,2015,15
1564,2019,13
1565,2011,19
1565,2010,7
1565,2012,16
1565,2015,5
1565,2013,6
1565,2014,4
1566,2013,26
1566,2012,19
1566,2016,25
1566,2009,21
1566,2018,22
1566,2019,14
1566,2017,25
1566,2014,19
1566,2015,23
1566,2011,21
1566,2010,22
1567,2019,175
1567,2018,212
1567,2015,77
1567,2016,87
1567,2012,36
1567,2011,17
1567,2010,22
1567,2009,73
1567,2017,139
1567,2014,40
1567,2013,46
1567,2008,10
1568,2016,2
1568,2015,3
1568,2018,3
1569,1997,18
1569,2015,72
1569,1998,18
1569,2014,67
1569,2012,49
1569,2010,26
1569,2006,31
1569,2002,26
1569,2005,34
1569,2003,22
1569,2009,29
1569,2013,51
1569,2017,87
1569,2018,64
1569,2001,18
1569,2016,74
1569,1999,20
1569,2011,26
1569,2004,35
1569,2007,21
1569,2019,34
1569,2008,22
1569,2000,15
1570,2010,4
1570,2005,2
1570,2017,25
1570,2008,3
1570,2018,2
1570,2014,2
1570,2013,1
1570,2015,2
1570,2007,2
1570,2009,1
1570,2011,2
1570,2012,3
1570,2016,4
1571,2003,58
1571,2001,58
1571,2017,83
1571,2013,95
1571,2008,76
1571,2018,88
1571,1998,86
1571,1988,33
1571,1991,55
1571,2015,91
1571,2005,67
1571,2004,73
1571,2012,103
1571,2011,103
1571,1993,43
1571,2014,99
1571,1999,84
1571,1997,50
1571,2009,92
1571,2006,74
1571,2010,98
1571,2016,86
1571,2019,60
1571,1994,41
1571,1989,36
1571,2000,76
1571,1990,42
1571,1996,35
1571,2002,63
1571,1995,41
1571,2007,71
1572,2012,219
1572,2001,70
1572,2018,290
1572,2016,280
1572,2013,223
1572,2011,153
1572,2008,120
1572,2014,216
1572,2019,210
1572,2009,115
1572,2007,123
1572,2004,99
1572,2017,240
1572,2005,108
1572,2010,112
1572,2003,74
1572,2015,122
1572,2000,69
1572,2006,109
1572,2002,69
1573,2005,124
1573,2019,130
1573,2011,117
1573,1994,117
1573,2015,155
1573,1993,103
1573,2003,134
1573,2002,95
1573,2001,106
1573,2013,150
1573,2012,173
1573,1998,128
1573,1988,240
1573,1999,109
1573,2008,152
1573,2007,106
1573,1995,112
1573,2018,221
1573,1997,130
1573,2010,128
1573,2017,158
1573,1990,57
1573,2016,130
1573,1991,69
1573,2004,111
1573,2000,88
1573,2014,139
1573,1996,118
1573,2006,145
1573,2009,153
1573,1989,37
1573,1992,81
1574,2014,24
1574,2018,50
1574,2008,22
1574,2017,43
1574,2007,22
1574,2010,15
1574,2016,42
1574,2019,14
1574,2009,29
1574,2011,14
1574,2012,28
1574,2005,17
1574,2015,30
1574,2013,23
1574,2006,25
1575,2005,36
1575,2010,30
1575,2014,24
1575,2003,26
1576,2017,32
1575,2009,31
1575,2008,29
1575,2006,37
1575,2013,26
1575,2015,21
1576,2018,24
1576,2016,24
1575,2004,30
1575,2007,46
1575,2002,23
1576,2019,7
1575,2011,28
1575,2012,25
1575,2001,19
1575,2000,15
1575,1999,12
1577,2018,76
1577,2013,25
1577,2017,44
1577,2015,23
1577,2016,34
1577,2014,24
1577,2019,45
1578,2006,22
1578,2015,56
1578,2010,57
1578,2011,76
1578,2013,51
1578,2016,54
1578,2017,50
1578,2004,24
1578,2007,24
1578,2019,31
1578,2018,63
1578,2003,22
1578,2012,67
1578,2009,48
1578,2014,45
1578,2002,10
1578,2008,40
1578,2005,21
1579,2015,56
1579,2016,68
1579,2012,33
1579,2014,59
1579,2013,35
1579,2017,70
1579,2019,61
1579,2011,45
1579,2010,35
1579,2018,72
1579,2008,26
1579,2009,34
1580,2008,46
1580,2002,80
1580,2004,54
1580,2003,72
1580,2013,32
1580,2000,88
1580,2015,30
1580,1999,88
1580,2001,85
1580,2009,45
1580,2011,39
1580,2005,65
1580,2016,27
1580,2010,43
1580,2007,19
1580,2014,35
1580,2017,27
1580,2012,32
1580,2018,29
1580,2006,20
1581,2009,45
1581,2013,140
1581,2007,92
1581,1992,19
1581,1990,29
1581,2005,77
1581,2014,242
1581,1999,23
1581,2016,93
1581,2006,79
1581,2018,123
1581,2011,74
1581,2015,206
1581,2012,78
1581,2010,68
1581,1994,26
1581,2008,49
1581,2003,34
1581,1988,21
1581,2004,55
1581,1985,13
1581,2002,40
1581,1996,30
1581,2000,32
1581,2017,77
1581,1987,29
1581,2001,31
1581,1982,16
1581,2019,62
1581,1981,7
1581,1995,22
1581,1991,14
1581,1989,21
1581,1997,26
1581,1986,26
1581,1984,13
1581,1998,31
1581,1993,20
1581,1983,12
1582,2002,79
1582,1987,44
1582,2004,76
1582,2008,51
1582,2013,104
1582,1997,77
1582,2010,81
1582,2018,62
1582,2017,101
1582,1989,66
1582,1990,80
1582,2001,87
1582,1996,71
1582,1998,74
1582,2003,76
1582,2000,92
1582,1985,29
1582,2015,64
1582,2011,87
1582,2012,86
1582,1991,64
1582,1988,50
1582,1994,63
1582,2019,74
1582,2005,74
1582,2009,113
1582,1992,68
1582,1993,78
1582,2016,92
1582,2006,84
1582,2020,6
1582,1986,27
1582,2014,37
1582,2007,63
1582,1995,74
1582,1999,67
1583,2016,169
1583,2004,110
1583,2011,136
1583,2006,128
1583,2008,136
1583,2005,113
1583,2009,123
1583,2010,104
1583,2003,107
1583,2018,130
1583,2012,170
1583,2002,115
1583,2014,158
1583,2001,81
1583,2015,124
1583,2013,151
1583,2017,138
1583,2019,92
1583,2007,97
1584,2014,44
1584,2009,16
1584,2015,41
1584,2013,84
1584,2017,43
1584,2008,28
1584,2016,46
1584,2005,28
1584,2011,45
1584,2010,36
1584,2001,33
1584,2012,41
1584,2018,45
1584,2004,28
1584,2006,22
1584,2007,22
1584,2019,14
1584,2002,22
1584,2003,26
1585,1977,19
1585,2014,47
1585,2015,53
1585,2018,52
1585,2017,54
1585,2006,54
1585,2004,51
1585,1992,37
1585,1975,25
1585,1994,22
1585,2000,34
1585,1983,18
1585,1985,18
1585,1993,22
1585,2007,33
1585,2013,48
1585,2009,47
1585,2003,50
1585,2005,56
1585,2001,43
1585,2016,57
1585,1995,27
1585,1996,25
1585,1998,28
1585,2011,51
1585,1988,19
1585,1999,29
1585,1956,7
1585,1978,16
1585,2019,57
1585,2002,45
1585,1991,16
1585,1981,15
1585,2008,54
1585,1990,32
1585,2012,52
1585,2010,41
1585,1997,27
1585,1989,25
1585,1980,28
1585,1984,12
1585,1950,3
1585,1987,14
1585,1952,2
1585,1954,5
1585,1957,10
1585,1951,2
1586,2003,81
1586,2004,79
1586,1997,56
1586,2010,103
1586,2002,72
1586,2018,83
1586,2008,73
1586,2013,94
1586,1987,26
1586,2011,91
1586,2000,84
1586,2017,87
1586,1995,71
1586,1990,35
1586,2015,97
1586,1992,53
1586,1991,36
1586,2007,85
1586,2014,88
1586,2012,94
1586,1998,75
1586,1993,53
1586,1989,41
1586,1999,80
1586,1988,27
1586,1986,30
1586,2009,81
1586,2006,64
1586,1994,57
1586,2005,78
1586,1996,49
1586,2001,72
1586,2019,56
1586,2016,83
1587,2012,28
1587,2014,40
1587,2008,40
1587,2011,28
1587,2009,28
1588,2018,25
1587,2004,23
1587,2015,27
1587,2005,22
1587,2010,28
1587,2013,30
1587,2006,28
1587,2007,48
1587,2016,22
1587,2017,24
1589,2017,16
1589,2012,23
1589,2013,20
1589,2004,15
1589,2014,18
1589,2015,18
1589,2019,5
1589,2011,20
1589,2016,17
1589,2018,16
1589,2010,21
1589,2005,12
1589,2006,21
1589,2007,18
1589,2008,6
1589,2009,11
1590,2018,9
1590,2016,13
1590,2015,10
1590,2017,18
1590,2019,6
1591,2018,32
1591,2009,31
1591,2014,44
1591,1993,21
1591,2016,40
1591,1989,15
1591,1994,37
1591,2002,33
1591,2003,29
1591,1998,31
1591,2012,42
1591,2017,44
1591,1999,30
1591,1990,16
1591,2010,32
1591,1992,30
1591,1996,31
1591,2006,25
1591,1997,24
1591,2015,39
1591,2008,31
1591,2013,37
1591,2011,37
1591,2019,20
1591,2005,23
1591,2007,30
1591,2004,27
1591,1995,32
1591,2000,36
1591,1991,13
1591,2001,3
1592,2019,19
1592,2012,40
1592,2014,35
1592,2011,46
1592,2013,43
1592,2009,48
1592,2018,20
1592,2017,30
1592,2010,33
1592,2016,30
1592,2008,19
1592,2015,29
1593,2010,22
1593,2018,21
1593,2013,23
1593,2015,20
1593,2017,23
1593,2014,23
1593,2008,21
1593,2011,20
1593,2012,21
1593,2019,16
1593,2009,20
1593,2016,21
1594,2019,19
1594,2018,16
1595,2010,36
1595,2014,38
1595,2012,37
1595,2009,24
1595,2018,58
1595,2017,49
1595,2011,37
1595,2016,54
1595,2019,22
1595,2013,38
1595,2015,37
1596,2004,20
1596,2011,21
1596,2010,22
1596,2016,22
1596,2013,21
1596,2003,27
1596,2006,19
1596,2001,23
1596,2008,24
1596,2015,25
1596,2018,39
1596,2009,20
1596,2012,23
1596,2002,27
1596,2005,20
1596,2007,20
1596,2014,30
1596,2017,21
1596,2000,8
1596,2019,10
1597,1992,84
1597,1994,88
1598,2018,44
1598,2003,89
1598,2016,73
1598,2017,72
1598,2001,87
1597,1996,104
1598,2005,82
1597,1991,81
1598,2013,73
1598,2019,19
1597,1997,90
1598,2000,83
1597,1990,74
1597,1993,96
1598,2011,67
1598,2006,95
1597,1989,25
1598,1998,89
1598,2012,72
1598,2007,92
1598,2002,87
1597,1988,29
1597,1987,27
1597,1995,77
1598,2014,70
1598,2015,64
1598,2010,73
1598,2004,89
1598,2009,74
1598,1999,11
1597,1986,27
1598,2008,84
1599,2013,33
1599,2018,44
1599,2012,31
1599,2015,35
1599,2009,19
1599,2014,16
1599,2017,23
1599,2016,17
1599,2011,26
1599,2019,21
1599,2010,32
1600,1989,56
1600,1973,26
1600,2001,46
1600,2016,50
1600,2011,69
1600,2012,58
1600,2006,47
1600,2008,56
1600,1985,40
1600,1992,42
1600,1991,44
1600,1990,49
1600,1998,51
1600,2004,58
1600,2005,47
1600,1996,47
1600,1993,68
1600,2019,43
1600,1981,40
1600,1995,45
1600,2013,53
1600,2002,48
1600,2015,58
1600,1976,23
1600,1972,19
1600,1983,52
1600,1978,25
1600,2000,53
1600,2007,62
1600,2017,58
1600,1971,23
1600,1982,42
1600,2018,59
1600,1994,52
1600,2014,57
1600,2009,66
1600,2003,47
1600,1974,24
1600,1987,28
1600,1979,21
1600,1997,53
1600,2010,60
1600,1986,37
1600,1984,44
1600,1988,29
1600,1999,60
1600,1980,29
1600,1977,25
1600,1975,5
1601,2012,94
1601,2004,71
1601,1999,60
1601,2009,96
1601,1988,17
1601,2014,95
1601,2005,57
1601,2019,81
1601,1998,58
1601,2000,71
1601,1987,7
1601,2016,89
1601,2013,95
1601,2015,92
1601,1997,62
1601,2010,103
1601,1996,49
1601,2011,95
1601,2017,104
1601,2002,78
1601,2006,95
1601,1995,36
1601,1989,24
1601,2003,52
1601,2007,95
1601,2008,96
1601,2001,56
1601,1991,17
1601,1993,29
1601,2018,77
1601,1994,25
1601,1990,25
1601,1992,32
1602,2003,25
1602,2005,24
1602,2013,4
1602,2007,10
1602,2011,17
1602,2004,22
1602,2006,22
1602,2018,4
1602,2014,4
1602,2010,10
1602,2009,11
1602,2008,10
1602,2016,5
1602,2012,5
1603,2010,30
1603,2009,29
1603,2012,25
1603,2013,26
1603,2011,23
1603,2008,27
1604,2013,31
1604,2019,66
1604,2016,77
1604,2006,67
1604,2017,78
1604,2004,57
1604,2012,48
1604,2011,40
1604,2015,78
1604,2005,38
1604,2018,85
1604,2010,72
1604,2007,40
1604,2008,22
1604,2009,49
1604,2014,34
1605,2010,25
1605,2011,25
1605,2018,19
1605,2009,28
1605,2016,15
1605,2014,18
1605,2015,17
1605,2013,19
1605,2012,20
1605,2017,18
1605,2019,4
1606,2010,14
1606,2007,29
1606,2008,22
1606,2018,9
1606,2015,11
1606,2009,12
1606,2006,28
1606,2016,4
1606,2011,12
1606,2017,10
1606,2005,15
1606,2004,16
1606,2013,5
1606,2012,10
1606,2014,5
1607,2018,779
1607,2017,296
1607,2011,42
1607,2019,437
1607,2012,44
1607,1998,58
1607,2016,203
1607,2015,96
1607,1999,46
1607,2013,42
1607,2006,41
1607,1996,54
1607,2003,55
1607,2010,46
1607,2007,40
1607,2001,40
1607,1997,69
1607,2005,41
1607,2004,48
1607,2009,34
1607,1995,36
1607,2000,51
1607,2002,20
1607,2008,36
1607,2014,43
1608,2015,9
1608,2010,11
1608,2012,12
1608,2017,8
1608,2016,3
1608,2011,12
1608,2013,12
1608,2014,9
1608,2018,7
1608,2019,3
1609,1999,14
1609,1997,18
1609,2000,14
1609,1990,5
1609,1998,27
1609,2002,9
1609,1991,4
1609,1993,1
1609,2001,3
1610,2018,576
1610,2009,260
1610,2010,603
1610,2015,439
1610,2014,568
1610,2019,567
1610,2013,347
1610,2016,472
1610,2017,526
1610,2011,521
1610,2012,272
1610,2020,95
1611,2015,16
1611,2019,33
1611,2017,39
1611,2018,49
1611,2016,31
1612,1992,18
1612,1997,16
1612,1999,14
1612,2001,18
1612,1998,17
1612,2000,6
1612,1993,16
1612,1996,13
1612,1991,19
1612,1994,15
1612,1995,16
1613,2012,19
1613,2013,22
1613,2011,22
1613,2014,18
1613,2017,8
1613,2010,20
1613,2019,8
1613,2018,9
1613,2016,4
1614,2004,29
1614,2016,24
1614,2015,25
1614,2001,26
1614,2005,29
1614,2002,32
1614,2008,27
1614,2010,20
1614,2013,24
1614,2009,29
1614,2014,25
1614,2003,27
1614,2018,22
1614,2006,32
1614,2012,26
1614,2019,15
1614,2017,27
1614,2011,23
1615,2018,19
1615,2010,33
1615,2008,21
1615,2002,19
1615,2005,14
1615,2006,28
1615,2014,22
1615,2000,11
1615,2004,35
1615,2016,19
1615,2011,23
1615,2012,28
1615,2013,22
1615,2003,15
1615,2009,16
1615,2007,12
1615,2017,15
1615,2015,17
1615,2001,16
1615,2019,8
1616,2006,88
1617,2011,76
1617,2013,307
1617,2014,118
1617,2017,161
1617,2009,60
1617,2015,120
1617,2016,165
1617,1993,39
1617,2004,62
1617,2019,105
1617,2010,83
1617,2018,142
1617,2001,70
1617,2005,57
1617,2002,55
1617,1998,44
1617,2008,58
1617,2012,88
1617,1996,46
1617,1999,44
1617,2006,50
1617,2000,71
1617,1997,39
1617,2007,48
1617,2003,55
1617,1995,22
1617,1994,18
1618,2008,92
1618,2013,116
1618,2007,110
1618,2014,71
1618,2011,101
1618,2009,103
1618,2019,63
1618,2004,69
1618,2010,102
1618,2003,43
1618,2012,112
1618,2005,65
1618,2017,61
1618,2015,72
1618,2006,78
1618,2018,63
1618,2016,72
1619,2010,74
1619,2009,27
1619,2011,31
1620,2008,5
1620,2006,18
1620,2007,13
1620,2009,18
1620,2010,2
1620,2011,5
1621,2015,120
1621,2011,251
1621,2010,203
1621,2013,216
1621,2016,132
1621,2007,157
1621,2017,117
1621,2014,184
1621,2018,111
1621,2008,111
1621,2009,122
1621,2012,214
1621,2019,40
1622,2017,115
1622,2015,44
1622,2018,108
1622,2011,52
1622,2013,44
1622,2007,12
1622,2012,47
1622,2016,52
1622,2019,57
1622,2006,32
1622,2010,44
1622,2009,26
1622,2014,44
1622,2005,18
1622,2008,19
1623,2018,22
1623,2010,20
1623,2014,24
1623,2015,23
1623,2019,15
1623,2006,27
1623,2007,24
1623,2011,22
1623,2005,23
1623,2017,23
1623,2003,21
1623,2008,20
1623,2013,27
1623,2016,24
1623,2009,19
1623,2012,22
1623,2004,21
1624,2009,37
1624,2011,56
1624,2010,38
1625,2011,20
1625,2013,19
1625,2012,21
1626,2012,25
1626,2005,25
1626,2014,27
1626,2008,23
1626,2001,25
1626,2006,22
1626,2003,23
1626,2013,25
1626,2011,23
1626,2010,26
1626,2007,24
1626,2009,23
1626,2004,23
1626,2002,23
1627,2016,93
1627,2014,68
1627,2015,97
1627,2018,137
1627,2017,79
1627,2013,49
1627,2019,62
1628,2010,10
1628,2013,10
1628,2014,20
1628,2007,23
1628,2017,19
1628,2011,10
1628,2018,23
1628,2008,18
1628,2009,16
1628,2019,16
1628,2016,20
1628,2012,9
1628,2015,13
1629,1989,28
1629,1988,31
1629,1986,29
1629,1992,30
1629,1985,21
1629,1987,27
1629,1991,32
1629,1990,29
1630,2010,61
1630,2014,84
1630,2015,82
1630,2011,69
1630,2012,84
1630,2006,35
1630,2018,83
1630,2013,87
1630,2004,28
1630,2005,24
1630,2009,24
1630,2017,79
1630,2003,16
1630,2016,80
1630,2007,33
1630,2019,39
1630,2008,23
1630,2000,17
1630,2002,11
1631,2016,34
1631,2019,24
1631,2015,24
1631,2013,6
1631,2012,12
1631,2014,27
1631,2018,50
1631,2017,31
1632,1995,35
1632,2001,32
1632,2003,23
1632,1994,30
1632,2007,34
1632,2000,32
1632,2016,36
1632,2017,37
1632,2019,28
1632,1996,41
1632,1988,13
1632,1999,31
1632,2015,39
1632,2009,29
1632,2008,27
1632,1998,46
1632,1997,32
1632,1993,23
1632,2002,26
1632,1991,14
1632,1992,13
1632,2013,33
1632,2014,30
1632,2011,28
1632,1989,13
1632,2006,27
1632,2012,37
1632,2018,35
1632,2004,22
1632,2010,35
1632,2005,21
1632,1987,20
1632,1990,16
1633,2007,7
1633,2008,7
1633,2011,12
1633,2009,8
1633,2010,5
1633,2012,4
1634,2009,76
1634,2018,163
1634,2015,140
1634,2008,64
1634,2011,83
1634,2017,156
1634,2006,45
1634,2010,97
1634,2007,57
1634,2013,114
1634,2014,121
1634,2016,139
1634,2012,77
1634,2004,17
1634,2019,115
1634,2005,40
1635,2019,155
1635,2013,49
1635,2009,34
1635,2007,35
1635,2002,28
1635,2017,78
1635,2000,12
